client_id,created_at,recycled_at,ticket_id,anomalía,cantidad,recycled_qt,non_recycled_qt,Brand,recycled_platform,points_used
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,30/04/2021,04/05/2021,155979,true,96,6,90,Scrumptious Cuisine,Web,166
4f1778a0-dd41-43da-857f-becf38ecb730,05/08/2020,05/08/2020,427737,true,90,61,29,Taste Temptations,Mobile,119
7ec69fda-d99b-4355-87e0-eb608b34ec5f,10/12/2021,17/12/2021,906036,true,92,71,21,Yummy Treats,Web,130
9ea1f562-676b-4ce6-9468-d03bc2f6f48f,19/11/2021,28/11/2021,442985,true,39,26,13,Crunchies,Mobile,123
1f7d6deb-bf24-4011-8d93-34bcb4f1a323,18/06/2021,26/06/2021,22347,false,8,6,2,Munchies,Mobile,273
109a480c-ed7e-4783-8938-cadae7167977,07/12/2021,14/12/2021,596304,false,55,52,3,Savory Delights,Mobile,236
43594e55-2b7a-4e57-9d8f-57036f94c9ee,21/12/2021,25/12/2021,603852,true,82,46,36,Taste Temptations,Web,176
370bea43-7bf2-4192-967c-1e96173004cd,03/11/2021,09/11/2021,131764,true,83,3,80,Crunchies,Web,60
faf6c800-1c1b-4cde-9b5b-eb4a6ba0126a,10/11/2021,16/11/2021,803708,false,74,55,19,Crunchies,Mobile,84
b6c67e5e-8e18-4cb2-b248-1e97bd24ac70,10/07/2021,12/07/2021,125009,true,37,14,23,Gourmet Goodies,Web,274
50366c99-4a2e-498b-992c-e739e5dc146f,23/06/2020,29/06/2020,751221,true,76,3,73,Savory Delights,Web,40
874dc103-7606-415f-9731-0960decfe2c7,16/01/2021,23/01/2021,308388,false,68,47,21,Savory Delights,Mobile,217
8d42e2b8-cf24-40cc-8a20-79069f76e9a3,01/04/2020,11/04/2020,780697,false,55,7,48,Savory Delights,Mobile,0
1e9ca334-f455-4b44-b798-cbf25d8f992d,16/03/2020,20/03/2020,523293,false,43,4,39,Crunchies,Web,97
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,29/01/2021,31/01/2021,157733,true,43,38,5,Yummy Treats,Web,286
a7a54c2d-12fe-42c2-8615-f9287f3eabc0,07/10/2021,16/10/2021,286125,false,12,12,0,Taste Temptations,Web,292
96111344-36bd-4e5f-93ce-6857ea480988,04/08/2020,07/08/2020,46575,true,27,6,21,Savory Delights,Web,44
c1107090-17bd-4b12-b727-229df5f4fbc8,30/10/2020,06/11/2020,345504,true,8,7,1,Crunchies,Mobile,238
d7bbe3a3-7c63-4352-ab12-ca06c7fa3cc8,17/10/2020,25/10/2020,87717,true,8,7,1,Yummy Treats,Web,97
878e7a1a-baa7-4c87-a361-b9bf49eaab84,21/10/2020,22/10/2020,491893,false,23,14,9,Crunchies,Mobile,287
757bf2f2-8f05-45f3-a2e0-d3f849da99e6,27/02/2020,08/03/2020,276716,false,47,36,11,Yummy Treats,Web,72
2fe80fa7-47d2-4c17-8112-d2237c79384a,11/02/2021,20/02/2021,632526,false,50,10,40,Gourmet Goodies,Web,18
bff65c01-bd77-4978-8909-6c6496a49b7f,10/11/2020,16/11/2020,66860,true,20,18,2,Taste Temptations,Mobile,294
43594e55-2b7a-4e57-9d8f-57036f94c9ee,13/03/2021,22/03/2021,157854,false,48,23,25,Savory Delights,Web,231
a04cb19d-93ff-4313-bcd8-6508a38a98c2,05/01/2020,06/01/2020,83468,false,15,4,11,Gourmet Goodies,Web,0
029cfcf1-9815-4490-a55c-0d5cc229a5c7,01/02/2020,07/02/2020,488579,true,67,26,41,Munchies,Mobile,119
de7d408a-7a8d-40e6-a599-d8d012d401bf,02/04/2020,04/04/2020,834161,false,62,3,59,Crunchies,Mobile,153
bbc08184-5148-4f98-a786-457ba44ac51a,03/06/2020,10/06/2020,923084,true,28,7,21,Crunchies,Web,89
4df0573c-f03f-4083-a20d-e5abc40297aa,09/02/2020,12/02/2020,279365,false,27,17,10,Gourmet Goodies,Web,203
697cf225-d274-4aba-8e49-7ebe45450e38,29/03/2020,01/04/2020,506051,false,87,79,8,Savory Delights,Web,86
3216c237-aa61-4fb2-8e0f-8ecc9e2a9e54,15/10/2021,19/10/2021,617439,false,83,65,18,Munchies,Mobile,260
1794d523-c9a4-4123-9f82-9e348c6f4302,15/08/2021,18/08/2021,585209,false,52,25,27,Taste Temptations,Web,130
3216c237-aa61-4fb2-8e0f-8ecc9e2a9e54,11/03/2020,12/03/2020,165801,false,16,16,0,Taste Temptations,Web,13
a8e3c1b9-adf2-4b3c-aacf-563d90108167,30/01/2021,02/02/2021,149372,true,100,65,35,Crunchies,Mobile,196
546963d7-36b6-4698-a33c-121cee6b3141,08/09/2021,15/09/2021,538431,true,5,3,2,Taste Temptations,Web,154
7f70fd37-692b-43a8-8c84-98cc06292a40,24/06/2021,03/07/2021,345122,false,82,61,21,Savory Delights,Web,53
7c9fea94-60ad-4336-bc5c-52271eb10cae,18/01/2020,28/01/2020,712161,false,53,14,39,Scrumptious Cuisine,Mobile,289
20769806-24a8-4261-8c8e-2555feae53cd,06/03/2020,08/03/2020,707049,false,23,9,14,Savory Delights,Web,10
d5cad5f8-7e4c-40cf-8bb1-cb4a2d09b2d8,29/02/2020,02/03/2020,28249,false,12,1,11,Savory Delights,Mobile,92
faf6c800-1c1b-4cde-9b5b-eb4a6ba0126a,13/08/2021,15/08/2021,958860,false,26,18,8,Crunchies,Mobile,232
0b4b5cdc-d439-40d8-a114-e1a70d52df00,27/05/2020,31/05/2020,192218,true,35,27,8,Gourmet Goodies,Mobile,112
9901d278-a8dd-446c-9a6a-3eb71d955d3a,03/05/2021,11/05/2021,221449,true,53,23,30,Taste Temptations,Mobile,162
52fab68f-ecfc-4792-b022-28f028259165,15/01/2020,25/01/2020,165288,false,43,43,0,Savory Delights,Mobile,95
87b328ad-465b-43de-b7e4-13d7c79d5db6,28/02/2020,06/03/2020,166173,false,18,8,10,Crunchies,Web,158
4426fd04-6eba-413b-b120-51a861c751d8,07/04/2021,14/04/2021,256712,true,60,12,48,Yummy Treats,Web,276
731e3ccc-b483-48ec-afd6-5b02c382ad7c,15/04/2021,23/04/2021,318779,true,100,21,79,Savory Delights,Web,20
e504a81f-196b-42a8-b5fa-7f1858c20212,07/01/2020,08/01/2020,673137,true,52,26,26,Gourmet Goodies,Web,153
fc54c261-4895-43a9-98a5-5e94dc29484e,27/05/2021,28/05/2021,983659,false,2,1,1,Taste Temptations,Mobile,243
1487b3d4-9f1e-444a-83c3-586977c57e5d,15/11/2021,22/11/2021,848307,false,50,34,16,Crunchies,Mobile,96
bd844fcd-47f2-416a-af97-4ade7d528c6e,07/12/2020,09/12/2020,61036,false,56,15,41,Savory Delights,Web,169
a0439e14-4bcc-4cd3-b691-74911731661c,29/01/2021,30/01/2021,699206,false,96,66,30,Gourmet Goodies,Mobile,227
934f63a6-d3f3-449d-9fbb-9984c26fa7b5,23/11/2020,24/11/2020,505407,false,29,23,6,Munchies,Mobile,220
e2869fb0-419d-48da-af11-c2c4ec12ec80,16/03/2020,21/03/2020,684764,true,61,45,16,Savory Delights,Mobile,287
252985e9-513d-4e76-834b-06236999f303,03/12/2020,06/12/2020,678938,false,1,0,1,Taste Temptations,Mobile,53
c099bae8-e03d-4625-982b-aa78d8d4eb83,29/07/2020,02/08/2020,891561,false,30,28,2,Gourmet Goodies,Web,88
d56057a5-b33f-4a74-9a6a-bd49a20cdf02,12/09/2020,15/09/2020,865584,false,14,1,13,Scrumptious Cuisine,Mobile,237
4a6a2ada-a46e-4011-88fc-d6e43949049f,02/02/2021,11/02/2021,453152,true,44,32,12,Savory Delights,Mobile,207
157db4be-7300-4af8-9749-3507b8df7220,24/12/2021,25/12/2021,659650,false,73,24,49,Savory Delights,Mobile,124
b28db105-e4ee-4d74-bd4d-62ec69e2a8c6,07/04/2020,09/04/2020,350578,true,81,18,63,Gourmet Goodies,Web,215
749befd7-fabb-4cf1-852e-d24472ac9400,10/07/2020,16/07/2020,145028,false,10,1,9,Scrumptious Cuisine,Mobile,32
e6eb8e3b-0e9b-46b9-bddb-71ea6d3ea10b,04/06/2021,06/06/2021,741641,false,52,26,26,Taste Temptations,Web,263
751ad41e-f60f-443b-a739-38f6e35e4846,01/11/2021,09/11/2021,913942,true,31,30,1,Savory Delights,Web,219
17399221-3d8c-4683-bb12-6ff54900b37c,24/08/2021,03/09/2021,580240,false,55,39,16,Munchies,Mobile,37
a7a54c2d-12fe-42c2-8615-f9287f3eabc0,19/01/2020,23/01/2020,333515,true,87,2,85,Yummy Treats,Web,58
757bf2f2-8f05-45f3-a2e0-d3f849da99e6,19/05/2021,25/05/2021,459468,false,70,15,55,Gourmet Goodies,Mobile,148
85b191ef-40e5-4e65-8438-a0f3f6a09196,09/07/2021,10/07/2021,932529,true,35,33,2,Crunchies,Web,24
b5b99dc6-0250-4723-a2de-cf4da8f384a9,28/12/2020,05/01/2021,659630,true,37,26,11,Savory Delights,Mobile,183
e2869fb0-419d-48da-af11-c2c4ec12ec80,29/09/2021,03/10/2021,663044,false,2,1,1,Yummy Treats,Mobile,177
34b30db5-e21d-425d-954c-691ec0599b9f,20/08/2020,22/08/2020,643632,false,60,27,33,Taste Temptations,Mobile,276
d8215ad3-b364-403c-85e9-a530eeea024b,19/10/2021,29/10/2021,268957,true,89,20,69,Yummy Treats,Mobile,253
f6c4aec4-e718-41db-b510-9ea2738bb87f,26/01/2021,30/01/2021,976533,true,57,13,44,Munchies,Mobile,293
31147e35-990b-498e-8653-778d9b1564ea,05/01/2020,10/01/2020,954145,false,49,33,16,Munchies,Mobile,221
b2fd8123-3a8a-4c1d-a886-851ef5efca57,07/06/2021,14/06/2021,563741,true,62,49,13,Munchies,Mobile,108
ad81f045-1bd1-4b8c-b3a8-79b9df9c0394,07/06/2020,12/06/2020,633023,false,94,49,45,Yummy Treats,Mobile,90
78df1de5-c8ad-4f4a-a89d-37b93d10463d,21/07/2020,31/07/2020,560546,false,23,19,4,Crunchies,Web,104
46e119f9-4346-4d42-bbb3-65b8bf6bff4f,07/04/2021,08/04/2021,736348,false,3,0,3,Crunchies,Web,84
2763048c-5c6c-4550-823d-71d01016cfa2,13/07/2020,23/07/2020,734341,false,72,36,36,Gourmet Goodies,Web,92
4a6a2ada-a46e-4011-88fc-d6e43949049f,03/03/2021,10/03/2021,879314,true,79,2,77,Savory Delights,Web,7
472eac59-a511-4173-bd99-b51eb27c1ede,06/07/2021,09/07/2021,772204,false,50,11,39,Savory Delights,Web,223
d3e3321e-c835-4d43-b5a8-19793e1134fb,15/12/2021,15/12/2021,223653,true,37,21,16,Scrumptious Cuisine,Web,161
c0be2e1f-2b7f-4bc4-b152-cfa3e8e6fe45,03/07/2020,03/07/2020,273925,true,40,6,34,Taste Temptations,Web,8
a140c30c-22ad-4c5c-99a7-a7460e6e6f8d,26/06/2021,05/07/2021,507154,false,58,32,26,Munchies,Web,299
699fd955-172c-422d-a8e1-fb3db3504704,06/01/2021,12/01/2021,735579,false,19,10,9,Yummy Treats,Mobile,113
08481ddf-c5e6-46da-904e-be14891e4854,08/12/2020,15/12/2020,37481,false,78,70,8,Munchies,Mobile,90
0d931534-2a59-4ca4-89dd-74f60946b47b,18/06/2020,26/06/2020,68600,true,78,31,47,Savory Delights,Web,102
17399221-3d8c-4683-bb12-6ff54900b37c,21/04/2021,26/04/2021,24370,false,17,3,14,Yummy Treats,Web,202
5e7be24c-d49c-4a30-83ee-f79ad37e80b5,24/02/2020,02/03/2020,213464,false,78,37,41,Crunchies,Web,153
5e7be24c-d49c-4a30-83ee-f79ad37e80b5,17/06/2021,21/06/2021,107636,false,53,14,39,Savory Delights,Web,49
64baff5b-1bd4-4e56-a2b6-e7029ca47653,30/12/2020,02/01/2021,764110,true,58,23,35,Savory Delights,Mobile,292
3619dbd6-151f-41fd-bd22-71d6ddb31f7f,09/07/2020,12/07/2020,856639,false,68,29,39,Savory Delights,Mobile,155
ecd40a62-fe41-42da-af87-3d3c085dde94,11/03/2021,21/03/2021,389841,true,21,8,13,Scrumptious Cuisine,Mobile,223
731e3ccc-b483-48ec-afd6-5b02c382ad7c,11/02/2021,14/02/2021,49793,false,80,34,46,Gourmet Goodies,Mobile,123
16711baf-dabe-4512-8ff1-155c8268565d,09/04/2020,16/04/2020,334121,true,35,22,13,Savory Delights,Mobile,123
71ced41b-7278-4145-ba20-518f6858aea1,07/12/2020,09/12/2020,728508,false,20,9,11,Taste Temptations,Mobile,140
b218a871-3744-42e9-b5c3-014a5748011d,14/07/2021,23/07/2021,16245,true,83,64,19,Savory Delights,Mobile,156
370bea43-7bf2-4192-967c-1e96173004cd,05/12/2021,12/12/2021,437586,false,72,13,59,Gourmet Goodies,Mobile,29
4df0573c-f03f-4083-a20d-e5abc40297aa,10/09/2020,17/09/2020,467625,false,51,12,39,Savory Delights,Mobile,257
54ddccd6-6923-43c2-9358-4dee90c922d3,07/08/2021,16/08/2021,611521,false,76,10,66,Scrumptious Cuisine,Mobile,70
f053e1a7-be56-4773-92a3-b9d2a493ae32,31/03/2021,04/04/2021,899656,true,55,22,33,Yummy Treats,Web,53
4f1778a0-dd41-43da-857f-becf38ecb730,22/09/2021,27/09/2021,863751,false,89,16,73,Crunchies,Mobile,120
2082666d-650d-4557-95d8-771280177b16,01/05/2020,03/05/2020,261183,false,74,61,13,Yummy Treats,Mobile,158
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,11/10/2021,16/10/2021,10322,true,61,18,43,Yummy Treats,Mobile,291
f4bdf7d5-6812-4b7c-9425-f081d8f3d6c7,22/08/2021,26/08/2021,975625,false,12,11,1,Yummy Treats,Mobile,6
0c960b24-f23e-45bc-9081-da5f963712fd,22/09/2021,30/09/2021,10737,false,19,2,17,Yummy Treats,Web,178
5e30ac7e-a500-4bac-8b6f-9b5e7a0b4824,25/09/2020,05/10/2020,189703,true,59,8,51,Munchies,Mobile,203
fab3e999-2b84-43b4-a147-4f2f1bf8d0cc,07/02/2020,16/02/2020,565810,false,50,39,11,Yummy Treats,Web,138
e2869fb0-419d-48da-af11-c2c4ec12ec80,17/07/2020,20/07/2020,91738,false,71,44,27,Taste Temptations,Mobile,190
67efc5cf-417f-4fd4-838e-59802cceeb15,29/02/2020,09/03/2020,163814,true,67,39,28,Taste Temptations,Web,296
aa3723d9-c481-4d68-9967-ebb92b896d7f,29/06/2020,30/06/2020,70490,true,54,47,7,Gourmet Goodies,Mobile,244
810ee813-86db-4a60-9f7c-b5c38a1d2f9e,24/05/2020,26/05/2020,541085,true,71,8,63,Yummy Treats,Mobile,263
0d931534-2a59-4ca4-89dd-74f60946b47b,09/05/2021,19/05/2021,59451,false,65,19,46,Taste Temptations,Web,292
0d931534-2a59-4ca4-89dd-74f60946b47b,09/07/2021,16/07/2021,857463,true,51,40,11,Crunchies,Mobile,220
ee906ade-ceeb-4e43-849c-a8cb7f2fe160,11/08/2020,13/08/2020,312289,true,20,10,10,Crunchies,Mobile,26
a269147a-0eee-41fc-98ec-a6785714dc9b,21/04/2021,24/04/2021,788086,true,46,46,0,Crunchies,Web,249
aa3723d9-c481-4d68-9967-ebb92b896d7f,10/04/2020,20/04/2020,956685,false,79,18,61,Taste Temptations,Mobile,290
b218a871-3744-42e9-b5c3-014a5748011d,05/11/2020,07/11/2020,151484,true,43,38,5,Savory Delights,Mobile,294
e6eb8e3b-0e9b-46b9-bddb-71ea6d3ea10b,25/01/2021,31/01/2021,289867,false,76,4,72,Yummy Treats,Mobile,237
a21ef5a7-3fb6-4c54-bbc3-059cd2eabd40,06/03/2020,07/03/2020,729834,false,99,26,73,Gourmet Goodies,Mobile,211
94fcd529-ada4-40de-9648-b241128d0ef7,08/05/2021,09/05/2021,455269,true,26,13,13,Savory Delights,Mobile,35
085da153-4a3d-448c-a94e-d8104f391144,24/11/2021,26/11/2021,485003,true,62,41,21,Savory Delights,Web,86
cdfc5c39-2362-4b17-ac58-426a777ee137,14/12/2021,23/12/2021,239596,true,47,42,5,Savory Delights,Web,117
50366c99-4a2e-498b-992c-e739e5dc146f,14/05/2020,17/05/2020,719737,true,82,20,62,Savory Delights,Mobile,91
7710fa43-d53f-4170-862b-f9e0216010b0,07/10/2021,13/10/2021,63796,true,69,5,64,Yummy Treats,Web,37
0581ff85-46c7-4407-a5a6-d43f1564fc47,17/07/2021,27/07/2021,527215,true,16,10,6,Crunchies,Web,203
0c8622a5-dc12-4f07-b5a6-fc4bea77ed1a,05/01/2021,15/01/2021,113927,true,59,33,26,Crunchies,Mobile,50
109a480c-ed7e-4783-8938-cadae7167977,20/12/2020,22/12/2020,506519,true,19,7,12,Taste Temptations,Mobile,49
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,09/05/2021,10/05/2021,773651,true,57,55,2,Savory Delights,Mobile,157
fd961bd0-28c0-48ef-9d16-97b8d8380ccc,22/07/2020,28/07/2020,449673,false,93,85,8,Gourmet Goodies,Web,259
4b6404fb-d7e6-47e0-82c3-2ea5e97442bd,22/07/2020,22/07/2020,713997,true,19,13,6,Gourmet Goodies,Web,149
c394202a-c6ab-4148-8c25-5cf995c6993b,28/04/2020,05/05/2020,406304,true,20,13,7,Scrumptious Cuisine,Mobile,227
75d5f5a7-91cc-47a8-80a8-833d0034783e,09/01/2020,10/01/2020,916911,false,79,48,31,Scrumptious Cuisine,Web,42
18099676-55e7-4f75-9005-2558e18b7fb9,28/05/2020,04/06/2020,391241,false,58,0,58,Munchies,Mobile,291
934f63a6-d3f3-449d-9fbb-9984c26fa7b5,16/01/2021,25/01/2021,963558,false,71,40,31,Crunchies,Mobile,222
f38bdbd4-75f7-4662-b617-569f2860e998,25/09/2020,02/10/2020,18296,false,100,38,62,Scrumptious Cuisine,Mobile,129
e83b182b-61ff-4874-a44c-9d560d91e416,20/10/2021,20/10/2021,600616,false,100,41,59,Scrumptious Cuisine,Web,81
0de6cf69-ef26-43ef-9e15-01f2a4d72b34,11/10/2021,15/10/2021,269120,true,87,53,34,Crunchies,Mobile,188
b218a871-3744-42e9-b5c3-014a5748011d,28/02/2021,08/03/2021,46792,false,11,5,6,Munchies,Mobile,125
1679fc7c-d3e9-48f4-b154-cf8505e9016a,22/07/2021,24/07/2021,647808,true,7,1,6,Savory Delights,Mobile,29
16fd5f33-b7c0-4c84-8bde-e405a4c2696b,02/04/2020,07/04/2020,688630,false,60,50,10,Gourmet Goodies,Mobile,284
32b821c8-6826-4ecc-a300-c0b912baf463,01/11/2020,05/11/2020,990486,false,54,4,50,Gourmet Goodies,Web,125
dad48f96-10a3-487e-b667-4b013b9df32d,04/11/2021,13/11/2021,257934,false,33,18,15,Gourmet Goodies,Mobile,154
ccf17ff2-8cb6-4111-96fe-60c0fbae76a3,12/12/2020,20/12/2020,829021,false,81,11,70,Savory Delights,Mobile,172
a0439e14-4bcc-4cd3-b691-74911731661c,20/02/2020,21/02/2020,606804,true,3,0,3,Yummy Treats,Web,279
75d5f5a7-91cc-47a8-80a8-833d0034783e,03/12/2020,05/12/2020,848617,true,89,75,14,Munchies,Web,18
32b821c8-6826-4ecc-a300-c0b912baf463,24/04/2020,30/04/2020,803065,false,76,31,45,Savory Delights,Web,80
7e96f6fa-ebe2-42ad-a059-5fb3d2867977,13/03/2021,14/03/2021,261199,false,14,10,4,Yummy Treats,Web,87
b218a871-3744-42e9-b5c3-014a5748011d,27/05/2021,28/05/2021,315230,false,44,32,12,Savory Delights,Mobile,132
b3a90dd0-6663-4f26-9f37-a3e389eef462,20/02/2020,28/02/2020,430903,false,38,19,19,Yummy Treats,Web,298
b3a90dd0-6663-4f26-9f37-a3e389eef462,24/08/2020,03/09/2020,284715,false,99,94,5,Yummy Treats,Mobile,41
7f70fd37-692b-43a8-8c84-98cc06292a40,19/01/2021,28/01/2021,735926,true,94,51,43,Munchies,Mobile,237
68533460-03aa-48ce-9052-488c6f9981c2,20/08/2021,21/08/2021,326406,false,75,40,35,Savory Delights,Mobile,133
c76d7051-6fa3-4b04-904e-272de8117b99,04/01/2021,14/01/2021,434747,true,42,27,15,Gourmet Goodies,Web,73
20769806-24a8-4261-8c8e-2555feae53cd,06/05/2021,15/05/2021,157392,false,99,84,15,Taste Temptations,Mobile,178
6539d22f-3728-458e-bea5-f02c3dfd8891,03/09/2021,05/09/2021,580947,true,32,21,11,Gourmet Goodies,Mobile,179
85b191ef-40e5-4e65-8438-a0f3f6a09196,30/10/2020,05/11/2020,18639,false,64,4,60,Savory Delights,Mobile,21
d41ac385-d409-4a67-8020-c179e3fdb5b0,28/12/2020,04/01/2021,428486,false,81,81,0,Savory Delights,Mobile,66
42cd8d12-6d46-4e04-bd1a-14a51aba400e,11/06/2020,20/06/2020,594889,true,60,13,47,Taste Temptations,Mobile,196
e83b182b-61ff-4874-a44c-9d560d91e416,06/12/2020,09/12/2020,596180,true,61,54,7,Scrumptious Cuisine,Web,264
54ddccd6-6923-43c2-9358-4dee90c922d3,29/05/2021,29/05/2021,630032,true,31,12,19,Gourmet Goodies,Web,15
74cc9c36-79d7-470a-92e9-44db81788e40,29/06/2021,30/06/2021,416640,true,29,17,12,Crunchies,Mobile,257
c1107090-17bd-4b12-b727-229df5f4fbc8,25/11/2021,01/12/2021,42937,true,55,52,3,Crunchies,Mobile,183
2b39fe47-c27b-41bc-b02a-1c3f920fc998,10/07/2020,16/07/2020,283414,true,4,4,0,Taste Temptations,Mobile,61
68533460-03aa-48ce-9052-488c6f9981c2,21/01/2021,22/01/2021,539758,false,77,46,31,Taste Temptations,Mobile,227
5f1642c7-8e43-412f-8ba6-e7ede84523d7,29/07/2021,07/08/2021,353999,false,32,14,18,Gourmet Goodies,Web,159
64baff5b-1bd4-4e56-a2b6-e7029ca47653,07/07/2020,09/07/2020,617577,false,46,29,17,Munchies,Mobile,29
a0439e14-4bcc-4cd3-b691-74911731661c,24/10/2020,31/10/2020,288796,false,52,32,20,Crunchies,Mobile,152
7f70fd37-692b-43a8-8c84-98cc06292a40,13/03/2021,21/03/2021,123205,true,89,48,41,Crunchies,Mobile,96
d3f8f80f-828c-40c4-b755-05a96c5fcc84,15/11/2021,19/11/2021,797003,true,57,54,3,Scrumptious Cuisine,Web,206
94fcd529-ada4-40de-9648-b241128d0ef7,06/08/2020,06/08/2020,567378,true,86,38,48,Munchies,Mobile,262
87b328ad-465b-43de-b7e4-13d7c79d5db6,15/08/2020,25/08/2020,485093,true,20,13,7,Savory Delights,Web,191
f6496fe3-5a11-4fca-bbb0-a4ddfc5098e2,08/11/2021,08/11/2021,566123,true,20,0,20,Savory Delights,Web,262
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,12/03/2021,14/03/2021,254121,true,32,26,6,Taste Temptations,Mobile,275
d41ac385-d409-4a67-8020-c179e3fdb5b0,27/03/2020,29/03/2020,107351,true,48,45,3,Scrumptious Cuisine,Web,258
b3142654-9a31-4063-a204-3e5f4122fcc3,01/01/2020,03/01/2020,379361,true,73,66,7,Crunchies,Mobile,49
9cb49578-5ae8-4960-a17e-602e9660b6ab,10/06/2020,16/06/2020,285132,true,45,31,14,Yummy Treats,Web,136
c24a180a-cd92-425a-bb18-82910e692b33,27/12/2020,01/01/2021,767546,true,77,60,17,Scrumptious Cuisine,Web,284
bbc08184-5148-4f98-a786-457ba44ac51a,11/03/2020,20/03/2020,983812,true,99,85,14,Yummy Treats,Mobile,125
52fab68f-ecfc-4792-b022-28f028259165,03/05/2020,05/05/2020,920883,false,81,25,56,Savory Delights,Mobile,290
9901d278-a8dd-446c-9a6a-3eb71d955d3a,23/05/2021,26/05/2021,457756,false,40,1,39,Gourmet Goodies,Mobile,99
5c821662-aa5b-486e-8ff0-b552848d9c48,23/03/2020,28/03/2020,99380,true,37,30,7,Savory Delights,Mobile,138
4f1778a0-dd41-43da-857f-becf38ecb730,10/08/2021,12/08/2021,700259,true,36,12,24,Scrumptious Cuisine,Mobile,145
0100c33a-a1f2-4efe-a20e-4f8cfa9f9dc0,15/08/2021,15/08/2021,657981,false,69,49,20,Savory Delights,Web,61
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,04/09/2020,08/09/2020,974979,false,50,45,5,Scrumptious Cuisine,Web,136
75d5f5a7-91cc-47a8-80a8-833d0034783e,07/07/2021,13/07/2021,778842,true,14,1,13,Yummy Treats,Mobile,129
01710422-e88a-4746-acff-5d4d386ce8bd,02/06/2020,09/06/2020,382454,true,51,9,42,Crunchies,Web,161
4e4f49c9-f6e0-47b7-b51d-dd65539f71a7,27/07/2021,06/08/2021,901769,false,26,0,26,Savory Delights,Mobile,268
1e37906c-974b-4bf8-a875-99d7431c714e,13/03/2020,13/03/2020,279134,true,59,43,16,Crunchies,Web,7
63c81012-45b2-4c08-8221-d752c45d6fa4,20/06/2020,23/06/2020,422611,true,50,5,45,Gourmet Goodies,Web,230
de7d408a-7a8d-40e6-a599-d8d012d401bf,28/09/2021,06/10/2021,760721,false,83,59,24,Savory Delights,Mobile,125
62bac00f-23d7-41f6-9ecb-fcf18086de38,10/09/2021,19/09/2021,73520,true,36,24,12,Taste Temptations,Web,77
18099676-55e7-4f75-9005-2558e18b7fb9,12/05/2020,15/05/2020,491856,false,37,18,19,Savory Delights,Web,72
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,08/04/2020,15/04/2020,353842,false,89,26,63,Taste Temptations,Mobile,6
f6496fe3-5a11-4fca-bbb0-a4ddfc5098e2,10/08/2020,15/08/2020,416400,false,36,2,34,Savory Delights,Web,140
9e05f6f1-ffb8-412b-af78-152be0984795,10/08/2020,16/08/2020,987168,true,54,30,24,Taste Temptations,Web,155
157db4be-7300-4af8-9749-3507b8df7220,12/12/2020,14/12/2020,186689,false,100,82,18,Crunchies,Web,290
299cb425-2c47-4482-b997-e417827c2c3e,02/12/2020,02/12/2020,314514,true,45,12,33,Crunchies,Web,298
7710fa43-d53f-4170-862b-f9e0216010b0,17/03/2020,24/03/2020,498499,true,65,50,15,Savory Delights,Web,80
0100c33a-a1f2-4efe-a20e-4f8cfa9f9dc0,18/09/2021,18/09/2021,305910,false,88,64,24,Savory Delights,Web,210
16fd5f33-b7c0-4c84-8bde-e405a4c2696b,10/11/2021,14/11/2021,10863,true,69,37,32,Gourmet Goodies,Web,98
dca1f0c5-605e-4a2d-a867-5e22312390b2,17/05/2020,26/05/2020,797878,false,88,47,41,Savory Delights,Mobile,135
b3a90dd0-6663-4f26-9f37-a3e389eef462,21/01/2021,28/01/2021,404114,true,26,12,14,Gourmet Goodies,Mobile,3
4a6a2ada-a46e-4011-88fc-d6e43949049f,09/03/2021,16/03/2021,57562,true,80,53,27,Yummy Treats,Mobile,162
252985e9-513d-4e76-834b-06236999f303,06/06/2021,09/06/2021,481059,false,19,18,1,Savory Delights,Web,44
31147e35-990b-498e-8653-778d9b1564ea,06/12/2020,10/12/2020,223648,false,40,13,27,Crunchies,Web,176
4b6404fb-d7e6-47e0-82c3-2ea5e97442bd,22/12/2021,23/12/2021,383830,false,61,8,53,Taste Temptations,Mobile,18
7c9fea94-60ad-4336-bc5c-52271eb10cae,17/02/2020,27/02/2020,972908,false,57,29,28,Savory Delights,Mobile,81
c56518ce-7c6b-474d-a407-a685518c2afd,16/02/2021,18/02/2021,560830,false,100,1,99,Yummy Treats,Web,224
eb99b4a1-c835-4e69-81b3-b6286b5029fc,16/07/2020,25/07/2020,293705,true,5,5,0,Crunchies,Mobile,27
3619dbd6-151f-41fd-bd22-71d6ddb31f7f,23/10/2021,30/10/2021,94014,false,55,31,24,Savory Delights,Web,54
74cc9c36-79d7-470a-92e9-44db81788e40,25/09/2020,26/09/2020,824692,false,84,57,27,Gourmet Goodies,Web,276
128d7c05-3b7b-4120-9b2a-56db00088c47,25/04/2021,30/04/2021,644879,false,93,34,59,Taste Temptations,Web,184
